,symbol,date,Sales Change,Net Profit Margin Change,EPS Change,prev_qtr_sales_change,prev_qtr_npm_change,prev_qtr_eps_change,Price Change
0,3IINFOTECH,2015-06-30,-12.235698186111408,-9.94530445041191,8.854166666666663,-12.508024823453884,71.06107870156507,74.41520467836257,0.0
1,3IINFOTECH,2015-09-30,-22.356634961676978,-43.55913524778147,-4.945054945054937,2.8249969426440016,-7.205873904098226,-9.142857142857139,1.0
2,3IINFOTECH,2015-12-31,170.6899810964083,93.5249274479111,83.16326530612244,240.61607992388204,79.25408383973082,30.890052356020938,0.0
3,3IINFOTECH,2016-03-31,190.7661031457308,30.327573712693955,-235.6725146198831,-5.111910332064666,-982.4987317351008,-1639.3939393939395,1.0
4,3IINFOTECH,2016-06-30,212.00929436223555,106.36460399968533,117.71428571428572,-6.115915363385464,102.64358203176505,101.35017421602788,1.0
5,3IINFOTECH,2016-09-30,191.55566127497622,106.61088756016551,113.0890052356021,-3.9156508446674247,11.354292930764533,-19.35483870967742,0.0
6,3IINFOTECH,2016-12-31,-13.404797653549355,127.7601382634164,112.87878787878786,1.166680264338745,-12.884692748291378,-31.999999999999996,0.0
7,3IINFOTECH,2017-03-31,-5.972401103955842,104.36520344536659,101.1759581881533,3.032258064516129,70.21987241332624,58.82352941176471,0.0
8,3IINFOTECH,2017-06-30,-6.2007603966605265,-55.68465107687246,-58.06451612903225,-6.343926111458986,-73.16247418687254,-51.85185185185185,0.0
9,3IINFOTECH,2017-09-30,-4.103777433303418,-21.68167886740773,-52.0,-1.7675817976682964,96.79595185795684,-7.692307692307699,1.0
10,3IINFOTECH,2017-12-31,-4.225806451612903,25.064027388750898,0.0,1.037944529521865,39.11165375547322,41.66666666666668,0.0
11,3IINFOTECH,2018-03-31,9.298685034439574,-34.74236690903011,-44.44444444444445,17.581677332435163,-11.180327303775178,-11.764705882352951,0.0
12,3IINFOTECH,2018-06-30,1.1157076595211233,-28.71891619674677,-23.076923076923077,-13.355771985104555,-70.68530015652338,-33.33333333333333,0.0
13,3IINFOTECH,2018-09-30,16.39867279224094,-52.907697742693905,-50.0,13.079593354822713,30.014499688151417,-40.00000000000001,1.0
14,3IINFOTECH,2018-12-31,29.058605591108115,-38.679627052234636,-35.294117647058826,12.02719000109637,81.1416745577051,83.33333333333334,1.0
15,3IINFOTECH,2019-03-31,7.275852191349183,37.98403478256964,46.66666666666667,-2.2639785998564625,99.86337684430146,100.0,0.0
16,3IINFOTECH,2019-06-30,15.761633192825853,-80.4061859014065,-90.0,-6.50200267022697,-95.83729537990212,-95.45454545454545,0.0
17,3IINFOTECH,2019-09-30,8.230091729708,52.22407153058851,33.33333333333334,5.7225474796515785,910.0808551594613,700.0000000000001,0.0
18,3IINFOTECH,2019-12-31,-6.263456645136034,61.029403073868174,54.545454545454554,-2.974843829140638,91.61973157423256,112.5,0.0
19,3MINDIA,2015-03-31,8.869020337522148,50.538776975624955,63.90243902439025,7.846255319533417,131.88388573808746,150.06765899864683,0.0
20,3MINDIA,2015-06-30,12.098724868628397,38.47445940823178,55.2456839309429,8.617974045123617,-12.642204074613339,-5.113636363636365,1.0
21,3MINDIA,2015-09-30,12.509015881064684,67.56836582761238,88.51258581235696,-0.7389267051042249,18.32828803607055,17.450812660393492,0.0
22,3MINDIA,2015-12-31,16.902563314871202,190.89085498827762,240.05412719891743,0.5398653347786727,21.358234422776583,22.019907744598203,1.0
23,3MINDIA,2016-03-31,15.63534152696442,21.33363748200053,40.28679653679654,6.677203755480285,-3.2787904893175894,3.163549542379633,1.0
24,3MINDIA,2016-06-30,15.167666171734897,31.269159482723996,51.183347590533224,8.178679717584323,-5.48882664883438,2.256509161041469,0.0
25,3MINDIA,2016-09-30,14.297398000613882,-9.095965473752447,3.884437970381164,-1.4889961958851263,-18.057532908341955,-19.294605809128637,0.0
26,3MINDIA,2016-12-31,15.740517103124994,-35.24069941580046,-25.02984480700358,1.8092818111514308,-13.545373180514689,-11.942042533302171,0.0
27,3MINDIA,2017-03-31,17.424750133129503,31.786355662414216,54.754098360655725,8.229549248747913,96.82942220941261,112.95116772823779,1.0
28,3MINDIA,2017-06-30,15.296158379768537,-4.02452154052225,10.637495284798176,6.217694105306998,-31.17075712010326,-26.894317048853438,1.0
29,3MINDIA,2017-09-30,-3.570123479871846,28.40336247578535,23.837345174106105,-17.608669133493272,9.628922647910434,-9.665871121718368,1.0
30,3MINDIA,2017-12-31,7.808347245409015,100.46422979016103,116.05626326963905,13.822508151934432,34.973569562341176,53.63276089828268,1.0
31,3MINDIA,2018-03-31,4.685367001133743,-1.6646966665756133,2.941176470588235,5.094367671562099,-3.44770756276228,1.4617368873602723,0.0
32,3MINDIA,2018-06-30,1.7507885519108226,48.132833609632655,50.733037845209694,3.24016090294252,3.6847443123627213,7.046004842615021,1.0
33,3MINDIA,2018-09-30,20.36027143738433,-11.139818689962924,6.944706548405359,-2.539890959952045,-34.237091764618214,-35.90816557339968,0.0
